"No.","Time","Source","Destination","Protocol","Length","Info"
"17293","45.319653","184.162.145.57","192.168.0.111","UDP","1263","12136  >  14475 Len=1221"
"17294","45.334402","184.162.145.57","192.168.0.111","UDP","121","12136  >  14475 Len=79"
"17295","45.345010","192.168.0.111","184.162.145.57","UDP","265","14475  >  12136 Len=223"
"17296","45.354702","184.162.145.57","192.168.0.111","UDP","1281","12136  >  14475 Len=1239"
"17297","45.354902","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17298","45.354938","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17299","45.354958","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17300","45.354974","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17301","45.354993","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17302","45.355035","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17303","45.361928","184.162.145.57","192.168.0.111","UDP","1281","12136  >  14475 Len=1239"
"17304","45.362116","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17305","45.362145","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17306","45.362160","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17307","45.362174","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17308","45.362186","192.168.0.111","184.162.145.57","UDP","1280","14475  >  12136 Len=1238"
"17309","45.362199","192.168.0.111","184.162.145.57","UDP","264","14475  >  12136 Len=222"
"17310","45.362897","184.162.145.57","192.168.0.111","UDP","1281","12136  >  14475 Len=1239"
"17311","45.362897","184.162.145.57","192.168.0.111","UDP","121","12136  >  14475 Len=79"
"17312","45.373998","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"17313","45.384891","184.162.145.57","192.168.0.111","UDP","1281","12136  >  14475 Len=1239"
"17314","45.384947","192.168.0.111","184.162.145.57","UDP","261","14475  >  12136 Len=219"
"17315","45.385613","184.162.145.57","192.168.0.111","UDP","1280","12136  >  14475 Len=1238"
"17316","45.386122","184.162.145.57","192.168.0.111","UDP","1280","12136  >  14475 Len=1238"
"17317","45.386415","184.162.145.57","192.168.0.111","UDP","1312","12136  >  14475 Len=1270"
"17318","45.392084","184.162.145.57","192.168.0.111","UDP","122","12136  >  14475 Len=80"
"17319","45.400373","184.162.145.57","192.168.0.111","UDP","153","12136  >  14475 Len=111"
"17320","45.400532","192.168.0.111","184.162.145.57","UDP","712","14475  >  12136 Len=670"
"17321","45.400572","192.168.0.111","184.162.145.57","UDP","265","14475  >  12136 Len=223"
"17322","45.422224","192.168.0.111","184.162.145.57","UDP","256","14475  >  12136 Len=214"
"17323","45.425326","184.162.145.57","192.168.0.111","UDP","158","12136  >  14475 Len=116"
"17324","45.433611","184.162.145.57","192.168.0.111","UDP","1239","12136  >  14475 Len=1197"
"17325","45.434389","192.168.0.111","184.162.145.57","UDP","89","14475  >  12136 Len=47"
"17326","45.440621","184.162.145.57","192.168.0.111","UDP","1239","12136  >  14475 Len=1197"
"17327","45.441700","184.162.145.57","192.168.0.111","UDP","1239","12136  >  14475 Len=1197"
"17328","45.441737","192.168.0.111","184.162.145.57","UDP","265","14475  >  12136 Len=223"
"17329","45.441865","184.162.145.57","192.168.0.111","UDP","1238","12136  >  14475 Len=1196"
"17330","45.441865","184.162.145.57","192.168.0.111","UDP","1238","12136  >  14475 Len=1196"
"17331","45.442344","184.162.145.57","192.168.0.111","UDP","1238","12136  >  14475 Len=1196"
"17332","45.442455","192.168.0.111","184.162.145.57","UDP","1086","14475  >  12136 Len=1044"
"17333","45.442629","184.162.145.57","192.168.0.111","UDP","1270","12136  >  14475 Len=1228"
"17334","45.442629","184.162.145.57","192.168.0.111","UDP","153","12136  >  14475 Len=111"
"17335","45.458128","184.162.145.57","192.168.0.111","UDP","154","12136  >  14475 Len=112"
"17336","45.460422","192.168.0.111","184.162.145.57","UDP","1086","14475  >  12136 Len=1044"
"17337","45.460460","192.168.0.111","184.162.145.57","UDP","1086","14475  >  12136 Len=1044"
"17338","45.460479","192.168.0.111","184.162.145.57","UDP","1086","14475  >  12136 Len=1044"
"17339","45.460511","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17340","45.460527","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17341","45.460577","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17342","45.460595","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17343","45.460614","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17344","45.460628","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17345","45.460640","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17346","45.460653","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17347","45.460665","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17348","45.460710","192.168.0.111","184.162.145.57","UDP","250","14475  >  12136 Len=208"
"17349","45.471189","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17350","45.471279","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17351","45.471299","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"17352","45.482054","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17353","45.482093","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17354","45.482109","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17355","45.482123","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17356","45.482136","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17357","45.482148","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
"17358","45.482164","192.168.0.111","184.162.145.57","UDP","1276","14475  >  12136 Len=1234"
"17359","45.482180","192.168.0.111","184.162.145.57","UDP","1085","14475  >  12136 Len=1043"
